Person writing,"Type

(lack of type indicates no type to be used in TEI)

This is a legacy of our early TEI. We keep this information and keep encoding it in new documents for the sake of consistency. It has no searchability or relevance and wasn't implemented rigorously. What I mean is that categories and labels aren't very good, and because of the sprawl of annotations did not end up being applied consistently.",Key,"Name

This is the title/label of the one liner and should match the text preceding the colon in the write-up itself.","Write-up

The text preceding the colon in this column should match the text in the name/label column.

On this tab only, follow this format: ""Term: definition of geographic place or feature--in other words, WHAT it is. Then, discuss the historical/cultural/geographical importance, including any connection, if relevant, to story of Lone Woman and its key characters. Always include, when relevant, the Native American perspective; e.g., ""the homeland of XXX people.""","Sources & Notes

Wherever possible, the information in this column should be in the format of a citation rather than a single link. Full/formal citations are not necessary, but the goal should always be to allow someone else to follow the documentary/digital trail back to the item, whether or not its digital location has changed.",Latitude,Longitude
EA,"placeName type=""city""",#ci_tz,Tzintzuntzan,"Tzintzuntzan: the capital of the Tarascan Empire, which flourished in western Mexico from 1350 to 1522 CE. Tzintzuntzan was located on the northeastern part of Lake Pátzcuaro and had a population of 35,000 by 1522. It served as the commercial, governmental, and religious center of the Tarascan civilization.","http://etc.ancient.eu/2013/09/18/meet-the-tarascans-fierce-foes-of-the-aztecs/ http://www.ancient.eu/Tarascan_Civilization/

http://archaeology.about.com/od/tterms/a/Tzintzuntzan.htm
http://www.lakepatzcuaro.org/Tzintzuntzan.html
https://en.wikipedia.org/wiki/Tzintzuntzan,_Michoac%C3%A1n#cite_note-mexdes2-3",19.628333,-101.578889
EA,"placeName type=""city""",#ci_ueck,Ueckermünde,"Ueckermünde: a seaport town in northeastern Germany founded in the Middle Ages by the Ukrani, a Wendish tribe. Ueckermünde became the district town in 1818, a position it held until 1994. After World War II, Ueckermünde became part of East Germany and was recognized as an official holiday resort.",http://englisch.ueckermuende.de/geschichte.htm http://www.triposo.com/loc/UeckermC3BCnde/history/background,53.738889,14.044444
EA,"placeName type=""region""",#re_umpquariver,Umpqua River,"Umpqua River: a river that begins nears Roseburg, Oregon, and flows approximately 111 miles through Douglas County to Winchester Bay, where it enters the Pacific Ocean. Several Native peoples, including the Umpqua, Molala, and Kalapuyan, lived on or near the river.",http://www.oregonencyclopedia.org/articles/umpqua_river/#.V22bMtAQ7zI http://www.blm.gov/or/districts/roseburg/recreation/wild_and_scenic_river/historical_use.html,43.669167,-124.205
E,"placeName type=""region""",#re_valdezcave,Valdez Cave,Valdez Harbor: refers to a location on the northwestern part of Santa Cruz Island also known as Valdez Cave and Cueva Valdez. Cueva Valdez is famous for its large cave and has been a favorite picnicking and camping destination since the early twentieth century.,,34.003611,-119.726389
EA,"placeName type=""city""",#ci_val,Valparaiso,"Valparaiso: a Chilean city located on the Pacific Ocean. Originally occupied by the Changos, the area was first explored by Europeans in 1536, when Juan de Saavedra founded the city. It became an important stopping point in the Pacific maritime trade. The city experienced major earthquakes in 1906, 1971, 1985, and 2010.",http://academic.eb.com/levels/collegiate/article/74743 http://www.vinayvalpo.com/valparaiso/about.html,-33.05,-71.616667
EA,placeName [no type],#vcnavy,Ventura County Navy Station,"Ventura County Navy Station: the California naval station more commonly known as Naval Base Ventura County (NBVC). NBVC, a naval installation encompassing Point Mugu, San Nicolas Island, and Port Hueneme, was created in 2000 when the commands of Point Mugu and Port Hueneme were consolidated.",http://www.cnic.navy.mil/regions/cnrsw/installations/navbase_ventura_county.html http://www.cnic.navy.mil/content/cnic/cnic_hq/regions/cnrsw/installations/navbase_ventura_county/_jcr_content/par/pdfdownload/file.res/Home_Partners4CompatibleFuture.pdf,34.019611,-119.098449
EA,"placeName type=""county""",#co_ventura,Ventura County,"Ventura County: a county in Southern California encompassing Los Padres National Forest, extensive farmland, and ten cities, including Ventura, Thousand Oaks, and Simi Valley (lands part of the Chumash homeland). The county was first settled by Europeans in 1782, when Mission San Buenaventura was constructed. Ventura County was officially formed in 1873, when it split from Santa Barbara County. Its county seat is Ventura and had a population of approximately 850,000 in 2016.",http://www.venturaweekly.com/history/ventura-county-history http://www.ventura.org/county-of-ventura/about-us,34.36,-119.15
EA,"placeName type=""city""",#ci_ven,Ventura,"Ventura: a city in Southern California located between Malibu and Santa Barbara and within Chumash territory. Mission San Buenaventura was founded here in 1782, and the city, which became a lemon-growing center, was incorporated in 1866. It became the county seat in 1873 when the Santa Barbara and Ventura counties split. The city of Ventura grew rapidly due to an oil strike in 1914.",http://academic.eb.com/EBchecked/topic/625615/Ventura http://www.cityofventura.net/about/history,34.274646,-119.2290316
Sara,"placeName type=""region",#village1,Village,"Village: a Native village (or in Spanish, <i>rancheria</i>) located on Aliso Street, which was the road between Los Angeles and Mission San Gabriel. In the early nineteenth century, it was populated by Gabrielinos (Tongva) who were employed as farm laborers in the nearby vineyards and orchards of white settlers.",,34.449522,-119.248733
EA,"placeName type=""state""",#st_va,Virginia,"Virginia: the tenth state of the United States, which it officially joined on June 25, 1788. Virginia is the home of the Catawba, Cherokee, Croatoan, Powhatan, Tuscarora, Tutelo, Saponi, and Yuchi peoples. Today, its primary industries are agriculture, mining, tourism, lumber, and governmental and naval activities.",http://www.enchantedlearning.com/usa/states/virginia/ http://www.native-languages.org/virginia.htm,37.67447,-77.382402
Sydney,placeName [no type],#wranch,Warner's Ranch,"Warner's Ranch: a 44,322-acre Mexican land grant in San Diego County, California and part of the Cupe&#241;o homeland. During the Spanish mission period, the valley served as a cattle grazing area for Mission San Diego and Mission San Luis Rey. The first land grant in the valley was made in 1836 to Silvestre de la Portilla and called Rancho Valle de San José. In 1840, José Antonio Pico was granted the part of the valley called Agua Caliente (for its hot mineral springs); he named it Rancho San José del Valle. Cupe&#241;o resistance to these landholdings ultimately led both ranchers to abandon the property; as a result, Juan Jose Warner was able to acquire the entire valley in 1844. His Warner's Ranch served as a way station for those traveling to California by the Gila Trail.  In 1857, the portion of Warner's Ranch that had been Rancho Agua Caliente land was re-awarded to an earlier claimant, and in 1861, Warner lost the remaining portion of Warner’s Ranch after falling into debt.",http://www.cr.nps.gov/history/online_books/prospector/siteb7.htm     http://factcards.califa.org/ran/valledesanjose.html,33.238611,-116.650833
EA,"placeName type=""region""",#re_washingtonterritory,Washington Territory,Washington Territory: an area created by an act of the US Congress in 1853. The region was named for George Washington and encompassed the homeland of the Northwest Coast and Plateau people. It comprised the present-day state of Washington and parts of Montana and Idaho.,http://academic.eb.com/levels/collegiate/article/111281 https://oregonencyclopedia.org/articles/washington_territory_1853/#.V6tqvtAQ7zI,47.24777,-119.449763
EA,"placeName type=""city""",#ci_dc,"Washington, DC","Washington, DC: the capital of the United States of America, situated between the states of Maryland and Virginia. On July 16, 1790, Congress passed a law that provided for the selection of ten square miles of land along the Potomac River to become the nation's capital. Today, it is both a political and cultural center for the country, housing many museums, memorials, and national landmarks.",http://www.dchistory.org/publications/dc-history-faq/ http://washington.org/DC-information/washington-dc-history,38.895111,-77.036667
EA,"placeName type=""region""",#re_windies,West Indies,"West Indies: a group of islands in the Atlantic Ocean stretching over 2,000 miles and separating the Caribbean Sea from the Gulf of Mexico. The West Indies is comprised of several island groups, including the Greater Antilles, the Lesser Antilles, and the Bahamas. When Christopher Columbus became the first European to explore the area in 1492, the islands were primarily occupied by Carib and Taino people. Believing that he had reached Asia, Columbus named the islands the Indies. However, when the mistake was discovered, Spain renamed them the West Indies to distinguish this group from the Spice Islands or East Indies, now called Indonesia.",http://academic.eb.com/levels/collegiate/article/117377 http://www.worldatlas.com/webimage/countrys/namerica/caribb/special/westind.htm,21.9833,-79.0333
EA,"placeName type=""state""",#st_wv,West Virginia,"West Virginia: the thirty-fifth state of the United States, which it joined on June 20, 1863, after splitting with Virginia. The land comprising the state is home to the Cherokee, Shawnee, Tutelo, and Saponi peoples. Today, West Virginia's primary industries are coal mining, agriculture, chemical and glass manufacturing, and tourism.",http://www.native-languages.org/wvirginia.htm http://www.enchantedlearning.com/usa/states/westvirginia/,38.478394,-80.612899
EA,placeName,#whit,Whittier Public Library,"Whittier Public Library: a library system located within the city of Whittier, California, in Los Angeles County. The library was founded in 1900, and a building was financed in 1907 by a Carnegie grant. The library’s second and only branch opened in 1968.",http://www.cityofwhittier.org/depts/library/homenav/about.asp,33.975171,-118.037126
EA,"placeName type=""city""",#ci_wi,Wichita,"Wichita: a city in Sedgwick County, Kansas, located on the Arkansas River. Originally the site of a Wichita village, the town began as a trading post founded by J. R. Mead in 1864. Due to agricultural settlement, the town grew rapidly and was incorporated in 1871.",http://academic.eb.com/levels/high/article/76909 http://wichitachamber.org/experience_wichita-moving_here-history_of_wichita.php,37.688889,-97.336111
,"placeName type=""city""",#ci_worth,Worthington,Worthington: a city in southwest Minnesota. It was established in 1871 as a Union Pacific Railway line stop between Sioux City and St. Paul.,"(http://www.worthingtonmnchamber.com/history-worthington) 
(http://www.dglobe.com/content/train-depot-longtime-worthington-landmark) ",43.6211,-95.5941
EA,"placeName type=""state""",#st_wy,Wyoming,"Wyoming: the forty-fourth state of the United States, which it officially joined on July 10, 1890. Wyoming is the home of the Arapaho, Cheyenne, Crow, Shoshone, and Ute peoples. Today, its primary industries are agriculture, mining, tourism, and oil and natural gas extraction.",http://www.enchantedlearning.com/usa/states/wyoming/ http://www.native-languages.org/wyoming.htm,42.913198,-85.705185
EA,"placeName type=""city""",#ci_xab,Xabaagua,Xabaagua: a Chumash village listed in the notes of the Cabrillo exploration of the United States' western coastline (1542-43) and later listed in California mission documents.,http://books.google.com/books?id=ICpUAAAAIAAJ&pg=PA297&lpg=PA297&dq=%22Xabaagua%22+chumash+village+california&source=bl&ots=3r3wjYRY5r&sig=itYTXbiK8bDPjv7nR-wMK-06VR4&hl=en&sa=X&ei=5CHXU7aaBoSjyATg6oHQBA&ved=0CCcQ6AEwAQ#v=onepage&q=%22Xabaagua%22&f=false,,
EA,"placeName type=""city""",#ci_xucu,Xucu,Xucu: a Chumash village listed in the notes of the Cabrillo exploration of the United States' western coastline (1542-43) and later listed in California mission documents. The contemporary county of Ventura currently includes the site of this former village.,,34.105608,-118.992289
EA,"placeName type=""city""",#ci_xugua,Xugua,"Xugua: a Chumash village on Santa Cruz Island, the largest of the California Channel Islands. Also spelled Xuga, the Chumash people lived on the island for thousands of years and developed a highly complex society dependent on the sea, specialized craft, and mainland trade. Although the Chumash did not have contact with Europeans until the sixteenth century, by 1822 all Chumash people had been relocated to the mainland.",http://www.nps.gov/chis/learn/historyculture/santacruzisland.htm https://books.google.com/books?id=I6b6EEE1YlIC&pg=PA528&lpg=PA528&dq=xugua+santa+cruz&source=bl&ots=EVWwCSSSx4&sig=mTmf5xTvNxpO5s8GYq5nqS6Vh3o&hl=en&sa=X&ei=OGguVau9DPWOsQS374Eo&ved=0CCgQ6AEwAQ#v=onepage&q=xugua%20santa%20cruz&f=false,34.013798,-119.768319
